Year,Week_Number,mean_return,volatility,Label
2020,24,1.3398,1.4587563881608199,undefined
2020,25,-0.0444,0.8050312416297892,undefined
2020,26,0.3730000000000001,1.7728752541187625,undefined
2020,27,0.9541999999999999,0.7540555019360312,undefined
2020,28,-0.6338,2.326926664078608,undefined
2020,29,0.35440000000000005,1.8479723482779715,undefined
2020,30,0.6567999999999999,1.152965610935556,undefined
2020,31,0.013,3.570446610719729,undefined
2020,32,-0.4816,2.5323196480697296,undefined
2020,33,0.7018,1.7499680568513243,undefined
2020,34,0.0026,0.8083475737577246,undefined
2020,35,-1.0184,1.7180680428900366,undefined
2020,36,-0.2875,3.4124338821433597,undefined
2020,37,0.5593999999999999,2.3146257364852745,undefined
2020,38,0.23839999999999995,2.0597465378050765,undefined
2020,39,-0.6362,2.9210575482177683,undefined
2020,40,-0.013,1.5949155150038512,undefined
2020,41,0.6248,2.019965024449681,undefined
2020,42,0.11139999999999999,1.3772918354510058,undefined
2020,43,-1.3392,1.3209830430402958,undefined
2020,44,0.818,2.1093647147897396,undefined
2020,45,-0.2982,2.407391056725101,undefined
2020,46,-0.1854,1.2306196812988162,undefined
2020,47,0.44075,1.7149169804978899,undefined
2020,48,0.7006,1.5004490327898512,undefined
2020,49,0.6888,1.2016071321359574,undefined
2020,50,1.5535999999999999,0.9354032820126302,undefined
2020,51,0.16875,1.2658842429964385,undefined
2020,52,0.517,0.6269391251681989,undefined
2021,01,-0.3096,2.553986746245955,red
2021,02,-0.1294,1.0533376951386484,red
2021,03,1.02525,1.6289723498778814,red
2021,04,-0.7172,2.227555768100992,green
2021,05,2.3024,4.360326627673666,green
2021,06,0.4314,0.7211375042250957,red
2021,07,-0.73175,0.5476375778438388,red
2021,08,-1.0382,1.831001283451216,red
2021,09,-0.613,2.702484782565852,green
2021,10,0.13099999999999998,2.8114419787717475,red
2021,11,-0.5434,1.639820660926066,red
2021,12,0.4244,1.190299668,red
2021,13,0.85125,1.8127758410790893,green
2021,14,0.0574,1.336210050852784,green
2021,15,0.24759999999999996,1.1343162257501211,green
2021,16,-0.7252,0.8461177223058268,green
2021,17,-0.3854,1.641110386293378,red
2021,18,0.8004,2.2850524720452263,green
2021,19,-0.2912,2.033160151094842,red
2021,20,0.4394,1.6150327550857908,green
2021,21,0.3926,0.5506853003304156,red
2021,22,-0.0985,1.3982113574134634,green
2021,23,0.2708,0.626415357,red
2021,24,-1.3854,1.590959238949886,green
2021,25,0.17279999999999998,1.1238303697622698,red
2021,26,0.445,1.832389151,red
2021,27,-0.50275,0.7864792326141443,red
2021,28,-0.1196,1.2313936413673736,green
2021,29,-0.0592,1.2719360046794808,red
2021,30,-1.748,2.9828486384662565,red
2021,31,-0.2592,2.5885354353379055,red
2021,32,0.35519999999999996,1.8010690436515753,red
2021,33,-0.2918,0.47714065012321055,green
2021,34,-0.0442,1.0427392770966286,green
2021,35,-0.2992,1.2177882410337193,red
2021,36,-0.443,3.0369106012525293,red
2021,37,-0.0154,1.101009218853321,red
2021,38,-1.0678,3.0284266046909574,red
2021,39,0.8576,0.8965532889906768,green
2021,40,-0.2318,0.9284426207364675,green
2021,41,-0.3064,1.351074128240194,green
2021,42,0.741,0.45033432025551856,green
2021,43,-0.2608,1.8361344449685593,green
2021,44,-2.6122,6.623442586751998,red
2021,45,0.5556,1.8296650786414437,red
2021,46,-2.1616,2.7092941516195688,red
2021,47,-0.712,0.48217078578722145,green
2021,48,-1.092,1.3626452216185987,green
2021,49,0.4324,0.9391894377600294,green
2021,50,0.9282,0.9257868005107871,green
2021,51,1.51725,1.0118686920742235,green
2021,52,0.4226000000000001,1.1814141102932536,green
2022,01,-0.7446,1.9338944645455707,red
2022,02,0.4448,2.6007315701548284,red
2022,03,6.176500000000001,13.133735556446485,red
2022,04,-0.5466,0.8385921535526075,green
2022,05,0.027999999999999997,0.30519911533292493,red
2022,06,0.5631999999999999,0.6836133410049865,green
2022,07,-0.1104,0.281675878,red
2022,08,0.12125,0.5229476551242964,red
2022,09,-0.0012,0.5345967639258584,red
2022,10,-0.275,0.6275480061318018,red
2022,11,-0.3884,0.3518341939038899,red
2022,12,0.2132,0.4159816101704497,green
2022,13,0.3064,0.66453954,red
2022,14,-0.1812,0.193669048,green
2022,15,-0.216,0.3861407342752985,red
2022,16,-0.0812,0.1964680635625037,red
2022,17,-0.7744,0.9146183903683547,red
2022,18,0.5972000000000001,1.7122993897096384,green
2022,19,-0.0242,0.6293398922680812,green
2022,20,-0.0862,0.5958436875557214,red
2022,21,0.2068,0.46978260929923743,green
2022,22,-0.097,0.7754482574614505,red
2022,23,-0.3636,0.5162158463278709,red
2022,24,-0.4578,1.549731331553957,green
2022,25,1.0685,1.0875077011221574,red
2022,26,0.16419999999999998,0.8638415363942625,green
2022,27,-0.13925,0.5589498337656669,green
2022,28,-0.1846,1.1817441770535617,green
2022,29,0.4756,1.068134495276695,red
2022,30,0.18160000000000004,0.4399895453303408,red
2022,31,0.13820000000000002,0.928300167,red
2022,32,0.0758,0.5366592960156379,red
2022,33,-0.1288,0.25842929400514947,green
2022,34,-0.4118,0.23355663124818357,red
2022,35,-0.28,0.5871618175596911,red
2022,36,0.31925000000000003,1.1503444049501002,green
2022,37,-0.6398,0.7913161188804383,red
2022,38,-0.2694,1.846239231519036,green
2022,39,-0.1608,0.7971265269704678,red
2022,40,-0.2654,0.768800559,green
2022,41,-0.333,0.6930458137814557,red
2022,42,0.16399999999999998,0.9497252234199111,red
2022,43,0.0388,0.2752956592465635,green
2022,44,-0.2436,0.7223626513047308,green
2022,45,0.608,1.5316580884779736,green
2022,46,-0.0096,0.5376507230535452,red
2022,47,-0.18725,2.602017342371107,green
2022,48,0.6204000000000001,1.1057259154058026,green
2022,49,-0.1556,0.9005544403310662,red
2022,50,0.2534,1.5790331852117612,red
2022,51,-0.034,0.2240189724108206,red
2022,52,0.198,0.5635559717839332,green
